time,effr_avg_jan,effr_avg_feb,effr_start_feb,effr_end_jan,volume,effr_start_jan,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2023-11-14 18:04:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,2.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:12:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,3664.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:15:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,141.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:16:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,27.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:19:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,11.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:21:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,50.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:30:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,100.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:32:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,500.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:38:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1027.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 18:49:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,11.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 19:08:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,11.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
