created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price_dollars
2024-08-04 13:31:50.962763+00:00,1.00,0.3500,yes,FEDDECISION-24SEP-C25,bbf58de0-c7a6-4c11-9c19-2ab57488a47a,0.6500
2024-08-04 13:31:50.962763+00:00,1.00,0.3600,yes,FEDDECISION-24SEP-C25,cecd826e-13ed-4f83-bc60-52e0f6f492c9,0.6400
2024-08-04 13:31:50.962763+00:00,81.00,0.4100,yes,FEDDECISION-24SEP-C25,84cab27a-4bb1-4154-a57f-9c0ba1fcb88a,0.5900
2024-08-04 13:31:50.962763+00:00,33.00,0.4200,yes,FEDDECISION-24SEP-C25,5d271778-ba99-44d3-851c-b513e3069efb,0.5800
2024-08-04 13:31:50.962763+00:00,5.00,0.3500,yes,FEDDECISION-24SEP-C25,4f7def66-83f3-43e3-b8a6-6a1a67857011,0.6500
2024-08-04 13:31:50.962763+00:00,2.00,0.3600,yes,FEDDECISION-24SEP-C25,77b52df0-2696-41a6-9ed8-e073198ed955,0.6400
2024-08-04 19:24:55.882050+00:00,17.00,0.4500,yes,FEDDECISION-24SEP-C25,bcf6e6dd-f6ff-48a3-b696-3732bcc54088,0.5500
2024-08-04 22:19:37.248393+00:00,17.00,0.4600,yes,FEDDECISION-24SEP-C25,b71f6450-65ca-4304-b345-d666987b3d5a,0.5400
2024-08-05 01:51:45.507068+00:00,83.00,0.5000,yes,FEDDECISION-24SEP-C25,9f5a25ce-5603-4033-b0a6-04fc556fdb36,0.5000
2024-08-05 03:18:29.959300+00:00,100.00,0.5500,no,FEDDECISION-24SEP-C25,6f9c729c-5afb-4d74-bc71-70f707c1a1cb,0.4500
2024-08-05 03:18:29.959300+00:00,200.00,0.5600,no,FEDDECISION-24SEP-C25,975dbc6e-aa28-43f6-9df1-ea9d5b3a6dea,0.4400
2024-08-05 12:00:15.682786+00:00,180.00,0.5900,no,FEDDECISION-24SEP-C25,b19c6743-f1ea-4cf6-93e8-1a2d3e67b1dd,0.4100
2024-08-05 12:00:15.682786+00:00,20.00,0.5800,no,FEDDECISION-24SEP-C25,3b6025c8-e162-499c-bfe1-0f1846ac93f5,0.4200
2024-08-05 12:03:22.288431+00:00,70.00,0.5900,no,FEDDECISION-24SEP-C25,bedb540d-b317-40c4-babd-a6c31ebd38ec,0.4100
2024-08-05 12:03:40.988102+00:00,7.00,0.4200,yes,FEDDECISION-24SEP-C25,e892c310-10e3-406d-9503-37c187db5c72,0.5800
2024-08-05 12:03:40.988102+00:00,1.00,0.3800,yes,FEDDECISION-24SEP-C25,e2126290-e32a-410b-8481-90f8c75b300c,0.6200
2024-08-05 12:03:40.988102+00:00,2.00,0.4000,yes,FEDDECISION-24SEP-C25,7bcca2f8-a618-4955-8096-ad83edcf6499,0.6000
2024-08-05 12:03:40.988102+00:00,33.00,0.4600,yes,FEDDECISION-24SEP-C25,a97a39aa-b5fc-4d8d-8f88-a910d6d52884,0.5400
