id,transactionHash,timestamp,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x42f7b8d15927be9a638a2091e3d5a19810f2ed4539b4b6f901964642ace4abc0_0x2acb4d9c3d2d7b030e36d93b596d608f5f02bed8be6e77f3291ab7f346af5d58,0x42f7b8d15927be9a638a2091e3d5a19810f2ed4539b4b6f901964642ace4abc0,1718208262,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,192.0,200.0,0.0,YES,2024-06-12 16:04:22+00:00,BUY,192.0,200.0,0.96,0.96,0.04
0xc06ab96c4e562fe2d1233caa4bd73caf47817024e99537f6b608d0409fdb1743_0x757caac5913286670a8b4ad9ffaf09fc53a85a0f1d8a7f9d533c15f463e5529f,0xc06ab96c4e562fe2d1233caa4bd73caf47817024e99537f6b608d0409fdb1743,1718209667,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,197.0,189.12,0.0,YES,2024-06-12 16:27:47+00:00,SELL,189.12,197.0,0.9600000000000001,0.9600000000000001,0.04
0xa412d8f9693a15c6d082952d61f7ccc30ec9c75655c1b68c049ce9c0449fa28f_0x8180b79102b55c4f113ed6afae547b61b55f4a9ff5f05f9da53f6ed0c1acf1b6,0xa412d8f9693a15c6d082952d61f7ccc30ec9c75655c1b68c049ce9c0449fa28f,1718209681,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,400.0,384.0,0.0,YES,2024-06-12 16:28:01+00:00,SELL,384.0,400.0,0.96,0.96,0.04
0x56d051ab8308c37ffed53f0272913c0c002953f2215f3136d3b3b4358a45eb79_0x23d8179a1e71f06043e3222f1494264a5dae8eecb5d190df5c4007eb6aaafa39,0x56d051ab8308c37ffed53f0272913c0c002953f2215f3136d3b3b4358a45eb79,1718211501,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,14.598764,14.189998,0.0,YES,2024-06-12 16:58:21+00:00,SELL,14.189998,14.598764,0.9719999583526386,0.9719999583526386,0.028
0x59b618e7d2d4fde3746ded5a9e087b46921e4b7a68f25d5bb91a9884e313c892_0xccbc11c5da40a75ccb1306388c5c66b9092c57549737f292ee2072fae07f0ce9,0x59b618e7d2d4fde3746ded5a9e087b46921e4b7a68f25d5bb91a9884e313c892,1718211797,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,7.995889,7.779999,0.0,YES,2024-06-12 17:03:17+00:00,SELL,7.779999,7.995889,0.9729998753109255,0.9729998753109255,0.027
0x47c78416b5474dfe83174dee0a064c09377817589a29d43bd01f220e6fb0cb07_0xd323ae07c85e18429fea83171cb05c7643d1432e8e6d3721e23e2374b7e3ddcc,0x47c78416b5474dfe83174dee0a064c09377817589a29d43bd01f220e6fb0cb07,1718214009,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,25.315789,26.315788,0.0,YES,2024-06-12 17:40:09+00:00,BUY,25.315789,26.315788,0.9620000358720019,0.9620000358720019,0.038
0x136c8fb72c0b6676ddb2167d204777f6f632da9f0dc4e0a667502c061e873f70_0x2bc461a650a20c1fcd4ec22fa8c68018b7f7ac12969f7c6ddfeb20e0a592e994,0x136c8fb72c0b6676ddb2167d204777f6f632da9f0dc4e0a667502c061e873f70,1718214527,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,972.0,1000.0,0.0,YES,2024-06-12 17:48:47+00:00,BUY,972.0,1000.0,0.972,0.972,0.028
0x338150db4feb25a2b2053aa751c3850670536834e20c3acb5bbfda012833baef_0x79e2012c4da02d14c06b4f8bcb879b7dc86552e91d4ca886ebb8c37855cb69dd,0x338150db4feb25a2b2053aa751c3850670536834e20c3acb5bbfda012833baef,1718215023,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1948.0,2000.0,0.0,YES,2024-06-12 17:57:03+00:00,BUY,1948.0,2000.0,0.974,0.974,0.026
0xcfa000d6b3f554cfbc1bcb3d73df1bf33bb879115ecb2f99e2c25a8bd89f1ba3_0x37ed2816ed4a7a731a1811c6b75c5a22ecdee5099c040dbcc3ffa0af174e345e,0xcfa000d6b3f554cfbc1bcb3d73df1bf33bb879115ecb2f99e2c25a8bd89f1ba3,1718215137,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1621.71,1665.0,0.0,YES,2024-06-12 17:58:57+00:00,BUY,1621.71,1665.0,0.974,0.974,0.026
0x80e0e14ea8f29829fd5e9bc653d560d43b6be8af3920c6704e3034e6005423e7_0x15f43b9fc2760d8014d33abfc98728a469d50121c1d6cfec61e0e2e1c85f5ca0,0x80e0e14ea8f29829fd5e9bc653d560d43b6be8af3920c6704e3034e6005423e7,1718215285,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,222.0,219.114,0.0,YES,2024-06-12 18:01:25+00:00,SELL,219.114,222.0,0.987,0.987,0.013
0xb8c7ae779032f290a2285b00afccf49ab019be1c43750179f1929cc0215e9d7c_0x28132d26a5a83e44f57958d2cfb54138693ed5dd7e4d56f33294d3d68e6cb52e,0xb8c7ae779032f290a2285b00afccf49ab019be1c43750179f1929cc0215e9d7c,1718215287,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,275.0,274.45,0.0,YES,2024-06-12 18:01:27+00:00,SELL,274.45,275.0,0.998,0.998,0.002
0xace527e797eced3a08b6427f0c1b4bd0f8e0dcb618ef4e54305175dbc9bdce99_0x1b25c7c13d1bd84cd009328bac1a79123f20f04312ac459fc0dec0c5f3ceedf5,0xace527e797eced3a08b6427f0c1b4bd0f8e0dcb618ef4e54305175dbc9bdce99,1718215305,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,5555.0,5549.445,0.0,YES,2024-06-12 18:01:45+00:00,SELL,5549.445,5555.0,0.999,0.999,0.001
0xedb0086d9f8ab3cf2108b171587f658dfb259cc9c4361f84176ed8af3c8007d1_0x235dbbc29b09717d58961d45d2cb9cc913a5794f22f677a02af3e45bb7f9ee29,0xedb0086d9f8ab3cf2108b171587f658dfb259cc9c4361f84176ed8af3c8007d1,1718215335,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,29883.5865,29913.5,0.0,YES,2024-06-12 18:02:15+00:00,BUY,29883.5865,29913.5,0.999,0.999,0.001
0xf32120a419bc266d8d639cadaece402da36883854d0fa301f6152b440cca8490_0xb41edcb328512e78a1b11290abb7eef1dedec86894213109b3d67e036a3935c1,0xf32120a419bc266d8d639cadaece402da36883854d0fa301f6152b440cca8490,1718217393,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1289.92,1288.63008,0.0,YES,2024-06-12 18:36:33+00:00,SELL,1288.63008,1289.92,0.9989999999999999,0.9989999999999999,0.001
0xc62bcf07728c9cb2840baec9253cafc21464311ab06dbf4a7f15d2cfbb1c6e26_0xb6c4a23825638a886efac5a17707d9d48fdf6f56f4899944cff38215d77ed26f,0xc62bcf07728c9cb2840baec9253cafc21464311ab06dbf4a7f15d2cfbb1c6e26,1718217415,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1841.84184,1839.999998,0.0,YES,2024-06-12 18:36:55+00:00,SELL,1839.999998,1841.84184,0.9989999999131304,0.9989999999131304,0.001
0xa917022a3910610904a12aefd376b4e793a8a75892c438b2185a7663804eee86_0xb6c4a23825638a886efac5a17707d9d48fdf6f56f4899944cff38215d77ed26f,0xa917022a3910610904a12aefd376b4e793a8a75892c438b2185a7663804eee86,1718217963,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,2.85,2.84715,0.0,YES,2024-06-12 18:46:03+00:00,SELL,2.84715,2.85,0.999,0.999,0.001
0x008380d1f96a02f32b7d76693f25eed212f92a3c4bb14f12369f40bf35d4f7e9_0x86f4f1022a87c8315726ed7c92bf379b03ca059564255d8df12b7da75dfae767,0x008380d1f96a02f32b7d76693f25eed212f92a3c4bb14f12369f40bf35d4f7e9,1718220065,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,200.0,199.8,0.0,YES,2024-06-12 19:21:05+00:00,SELL,199.8,200.0,0.9990000000000001,0.9990000000000001,0.001
